2026-08-04,08:00:00,LOGIN,USER3841
2026-08-04,08:02:15,LOGOUT,USER3841
2026-08-04,08:05:12,LOGIN,USER1092
2026-08-04,08:07:30,LOGIN,USER3841
2026-08-04,08:10:45,LOGOUT,USER1092
2026-08-04,08:12:18,LOGOUT,USER3841
2026-08-04,08:15:00,LOGIN,USER3841
2026-08-04,08:18:22,LOGOUT,USER3841
2026-08-04,08:20:05,LOGIN,USER4721
2026-08-04,08:22:40,LOGIN,USER3841
2026-08-04,08:25:11,LOGOUT,USER3841
2026-08-04,08:28:34,LOGOUT,USER4721
2026-08-04,08:30:15,LOGIN,USER3841
2026-08-04,08:32:50,LOGOUT,USER3841
2026-08-04,08:35:12,LOGIN,USER6153
2026-08-04,08:38:09,LOGIN,USER3841
2026-08-04,08:41:44,LOGOUT,USER3841
2026-08-04,08:43:20,LOGOUT,USER6153
2026-08-04,08:45:55,LOGIN,USER3841
2026-08-04,08:48:12,LOGOUT,USER3841
2026-08-04,08:50:30,LOGIN,USER1092
2026-08-04,08:52:14,LOGIN,USER3841
2026-08-04,08:55:03,LOGOUT,USER3841
2026-08-04,08:58:21,LOGOUT,USER1092
2026-08-04,09:00:10,LOGIN,USER3841
2026-08-04,09:03:45,LOGOUT,USER3841
2026-08-04,09:05:18,LOGIN,USER2904
2026-08-04,09:08:02,LOGIN,USER3841
2026-08-04,09:11:39,LOGOUT,USER3841
2026-08-04,09:14:54,LOGOUT,USER2904
2026-08-04,09:17:22,LOGIN,USER3841
2026-08-04,09:19:55,LOGOUT,USER3841
2026-08-04,09:22:11,LOGIN,USER4721
2026-08-04,09:24:40,LOGIN,USER3841
2026-08-04,09:27:15,LOGOUT,USER3841
2026-08-04,09:30:04,LOGOUT,USER4721
2026-08-04,09:32:45,LOGIN,USER3841
2026-08-04,09:35:12,LOGOUT,USER3841
2026-08-04,09:38:33,LOGIN,USER6153
2026-08-04,09:41:09,LOGIN,USER3841
2026-08-04,09:44:54,LOGOUT,USER3841
2026-08-04,09:47:18,LOGOUT,USER6153
2026-08-04,09:50:02,LOGIN,USER3841
2026-08-04,09:53:11,LOGOUT,USER3841
2026-08-04,09:56:40,LOGIN,USER5518
2026-08-04,09:59:12,LOGIN,USER3841
2026-08-04,10:02:35,LOGOUT,USER3841
2026-08-04,10:05:19,LOGOUT,USER5518
2026-08-04,10:08:14,LOGIN,USER3841
2026-08-04,10:11:03,LOGOUT,USER3841
2026-08-04,10:14:55,LOGIN,USER1092
2026-08-04,10:17:24,LOGIN,USER3841
2026-08-04,10:20:12,LOGOUT,USER3841
2026-08-04,10:22:43,LOGOUT,USER1092
2026-08-04,10:25:33,LOGIN,USER3841
2026-08-04,10:28:15,LOGOUT,USER3841
2026-08-04,10:31:09,LOGIN,USER3149
2026-08-04,10:33:45,LOGIN,USER3841
2026-08-04,10:36:14,LOGOUT,USER3841
2026-08-04,10:39:41,LOGOUT,USER3149
2026-08-04,10:42:04,LOGIN,USER3841
2026-08-04,10:44:55,LOGOUT,USER3841
2026-08-04,10:47:18,LOGIN,USER4721
2026-08-04,10:50:11,LOGIN,USER3841
2026-08-04,10:53:10,LOGOUT,USER3841
2026-08-04,10:56:12,LOGOUT,USER4721
2026-08-04,10:59:44,LOGIN,USER3841
2026-08-04,11:02:11,LOGOUT,USER3841
2026-08-04,11:05:33,LOGIN,USER2904
2026-08-04,11:08:12,LOGIN,USER3841
2026-08-04,11:11:54,LOGOUT,USER3841
2026-08-04,11:14:02,LOGOUT,USER2904
2026-08-04,11:17:39,LOGIN,USER3841
2026-08-04,11:20:19,LOGOUT,USER3841
2026-08-04,11:23:44,LOGIN,USER6153
2026-08-04,11:26:11,LOGIN,USER3841
2026-08-04,11:29:02,LOGOUT,USER3841
2026-08-04,11:31:44,LOGOUT,USER6153
2026-08-04,11:34:55,LOGIN,USER3841
2026-08-04,11:37:33,LOGOUT,USER3841
2026-08-04,11:41:09,LOGIN,USER1092
2026-08-04,11:43:55,LOGIN,USER3841
2026-08-04,11:46:55,LOGOUT,USER3841
2026-08-04,11:49:18,LOGOUT,USER1092
2026-08-04,11:52:04,LOGIN,USER3841
2026-08-04,11:55:12,LOGOUT,USER3841
2026-08-04,11:58:34,LOGIN,USER9024
2026-08-04,12:01:05,LOGIN,USER3841
2026-08-04,12:04:12,LOGOUT,USER3841
2026-08-04,12:07:09,LOGOUT,USER9024
2026-08-04,12:09:34,LOGIN,USER3841
2026-08-04,12:12:44,LOGOUT,USER3841
2026-08-04,12:15:33,LOGIN,USER4721
2026-08-04,12:18:24,LOGIN,USER3841
2026-08-04,12:21:40,LOGOUT,USER3841
2026-08-04,12:24:19,LOGOUT,USER4721
2026-08-04,12:27:01,LOGIN,USER3841
2026-08-04,12:30:19,LOGOUT,USER3841
2026-08-04,12:33:14,LOGIN,USER5518
2026-08-04,12:36:11,LOGIN,USER3841
2026-08-04,12:39:41,LOGOUT,USER3841
2026-08-04,12:42:04,LOGOUT,USER5518
2026-08-04,12:45:05,LOGIN,USER3841
2026-08-04,12:48:33,LOGOUT,USER3841
2026-08-04,12:51:24,LOGIN,USER2904
2026-08-04,12:54:33,LOGIN,USER3841
2026-08-04,12:57:33,LOGOUT,USER3841
2026-08-04,13:01:21,LOGOUT,USER2904
